           1    -6.36472    -6.36472           0
           2    -6.36464    -6.36468  2.9241e-05
           3     -6.3645    -6.36462 5.24931e-05
           4    -6.36431    -6.36454 7.82049e-05
           5    -6.36406    -6.36444 0.000106503
           6    -6.36376    -6.36433 0.000137271
           7     -6.3634     -6.3642 0.000170376
           8    -6.36298    -6.36404 0.000205698
           9    -6.36251    -6.36387 0.000243137
          10    -6.36199    -6.36369 0.000282609
          11    -6.36141    -6.36348 0.000324044
          12    -6.36077    -6.36325 0.000367384
          13    -6.36007    -6.36301 0.000412584
          14    -6.35932    -6.36274 0.000459603
          15    -6.35851    -6.36246 0.000508411
          16    -6.35764    -6.36216 0.000558983
          17    -6.35671    -6.36184   0.0006113
          18    -6.35571     -6.3615 0.000665348
          19    -6.35466    -6.36114 0.000721116
          20    -6.35355    -6.36076 0.000778598
          21    -6.35237    -6.36036 0.000837793
          22    -6.35113    -6.35994 0.000898701
          23    -6.34982     -6.3595 0.000961326
          24    -6.34845    -6.35904  0.00102567
          25    -6.34701    -6.35856  0.00109176
          26    -6.34535    -6.35805  0.00116199
          27    -6.34377    -6.35752  0.00123345
          28    -6.34212    -6.35697  0.00130626
          29     -6.3404     -6.3564  0.00138053
          30    -6.33861    -6.35581  0.00145634
          31    -6.33674    -6.35519  0.00153377
          32    -6.33449    -6.35455   0.0016165
          33    -6.33247    -6.35388   0.0017003
          34    -6.33007    -6.35318  0.00178869
          35    -6.32789    -6.35245  0.00187788
          36    -6.32547     -6.3517  0.00196963
          37    -6.32297    -6.35093  0.00206382
          38    -6.32039    -6.35012  0.00216036
          39    -6.31756    -6.34929  0.00226056
          40    -6.31465    -6.34842  0.00236412
          41     -6.3118    -6.34753  0.00246948
          42    -6.30855     -6.3466  0.00257923
          43    -6.30535    -6.34564  0.00269173
          44    -6.30191    -6.34465  0.00280804
          45    -6.29837    -6.34362  0.00292789
          46    -6.29458    -6.34255  0.00305217
          47    -6.29099    -6.34146  0.00317832
          48    -6.28729    -6.34033  0.00330639
          49    -6.28302    -6.33916  0.00343952
          50    -6.27926    -6.33796  0.00357329
          51    -6.27492    -6.33672  0.00371085
          52    -6.27092    -6.33546  0.00384919
          53    -6.26666    -6.33416  0.00398948
          54    -6.26227    -6.33283  0.00413179
          55    -6.25745    -6.33146  0.00427794
          56    -6.25311    -6.33006  0.00442441
          57    -6.24834    -6.32863  0.00457317
          58    -6.24299    -6.32715  0.00472667
          59    -6.23735    -6.32563  0.00488547
          60    -6.23173    -6.32406   0.0050485
          61    -6.22626    -6.32246  0.00521411
          62    -6.22081    -6.32082   0.0053816
          63    -6.21521    -6.31914  0.00555114
          64    -6.20931    -6.31743  0.00572356
          65     -6.2031    -6.31567  0.00589956
          66    -6.19735    -6.31388  0.00607646
          67    -6.19098    -6.31204  0.00625649
          68    -6.18445    -6.31017  0.00643969
          69    -6.17807    -6.30825  0.00662483
          70    -6.17166     -6.3063  0.00681149
          71    -6.16494    -6.30431   0.0070005
          72    -6.15789    -6.30227  0.00719259
          73    -6.15082     -6.3002  0.00738725
          74    -6.14251    -6.29807  0.00758855
          75    -6.13523     -6.2959  0.00779178
          76    -6.12777    -6.29369  0.00799712
          77    -6.11983    -6.29143  0.00820583
          78    -6.11169    -6.28912  0.00841796
          79    -6.10321    -6.28677  0.00863408
          80    -6.09469    -6.28437  0.00885369
          81    -6.08613    -6.28192  0.00907635
          82    -6.07752    -6.27943  0.00930166
          83    -6.06841    -6.27689  0.00953072
          84    -6.05925     -6.2743  0.00976309
          85    -6.04973    -6.27165   0.0099993
          86    -6.04016    -6.26896   0.0102389
          87    -6.03009    -6.26622   0.0104829
          88    -6.01996    -6.26342   0.0107308
          89    -6.00993    -6.26057   0.0109817
          90    -5.99953    -6.25767   0.0112362
          91    -5.98862    -6.25471   0.0114951
          92    -5.97781     -6.2517   0.0117576
          93    -5.96694    -6.24864   0.0120233
          94    -5.95616    -6.24553   0.0122914
          95    -5.94488    -6.24236   0.0125628
          96    -5.93323    -6.23914    0.012838
          97    -5.92137    -6.23587    0.013117
          98    -5.90917    -6.23254   0.0134001
          99    -5.89736    -6.22915   0.0136857
         100    -5.88505    -6.22571   0.0139748
         101    -5.87239    -6.22221   0.0142675
         102    -5.85984    -6.21866   0.0145633
         103    -5.84679    -6.21505   0.0148627
         104    -5.83356    -6.21138   0.0151657
         105    -5.82059    -6.20766   0.0154712
         106    -5.80729    -6.20388   0.0157795
         107    -5.79337    -6.20004   0.0160917
         108    -5.77988    -6.19615   0.0164062
         109    -5.76608    -6.19221   0.0167234
         110    -5.75211    -6.18821   0.0170433
         111    -5.73769    -6.18415   0.0173663
         112    -5.72313    -6.18003   0.0176923
         113    -5.70888    -6.17586   0.0180204
         114    -5.69405    -6.17164   0.0183512
         115    -5.67924    -6.16735   0.0186845
         116    -5.66448    -6.16302   0.0190197
         117    -5.64975    -6.15863   0.0193564
         118    -5.63448    -6.15419   0.0196954
         119    -5.61942     -6.1497   0.0200361
         120    -5.60429    -6.14515   0.0203781
         121    -5.58878    -6.14055   0.0207219
         122    -5.57321     -6.1359   0.0210674
         123    -5.55775     -6.1312   0.0214141
         124    -5.54195    -6.12645   0.0217623
         125    -5.52643    -6.12165   0.0221112
         126    -5.51089     -6.1168   0.0224608
         127     -5.4952    -6.11191    0.022811
         128    -5.47997    -6.10697   0.0231609
         129    -5.46476    -6.10199   0.0235103
         130    -5.44942    -6.09697   0.0238593
         131    -5.43383    -6.09191   0.0242082
         132    -5.41814    -6.08681   0.0245571
         133    -5.40327    -6.08167   0.0249044
         134    -5.38772    -6.07649   0.0252513
         135    -5.37241    -6.07127   0.0255971
         136    -5.35765    -6.06603   0.0259412
         137      -5.343    -6.06075   0.0262832
         138    -5.32816    -6.05544   0.0266234
         139    -5.31346     -6.0501   0.0269617
         140    -5.29889    -6.04474   0.0272979
         141    -5.28463    -6.03935   0.0276314
         142    -5.27022    -6.03393   0.0279627
         143    -5.25553    -6.02849    0.028292
         144    -5.24177    -6.02302   0.0286181
         145    -5.22836    -6.01754   0.0289408
         146    -5.21483    -6.01204   0.0292601
         147    -5.20151    -6.00653    0.029576
         148    -5.18856      -6.001   0.0298881
         149    -5.17567    -5.99546   0.0301965
         150    -5.16286    -5.98991    0.030501
         151    -5.15043    -5.98435   0.0308015
         152     -5.1384    -5.97879   0.0310977
         153    -5.12646    -5.97322   0.0313894
         154    -5.11492    -5.96764   0.0316765
         155    -5.10318    -5.96207   0.0319594
         156    -5.09186    -5.95649   0.0322376
         157    -5.08065    -5.95091   0.0325114
         158    -5.07031    -5.94534   0.0327799
         159     -5.0601    -5.93977   0.0330431
         160    -5.05001    -5.93421   0.0333013
         161    -5.03974    -5.92865   0.0335547
         162    -5.03021    -5.92311   0.0338028
         163    -5.02081    -5.91757   0.0340456
         164      -5.012    -5.91205   0.0342829
         165    -5.00332    -5.90654   0.0345146
         166    -4.99523    -5.90105   0.0347406
         167    -4.98728    -5.89558   0.0349608
         168    -4.97976    -5.89013   0.0351751
         169    -4.97223     -5.8847   0.0353838
         170    -4.96513    -5.87929   0.0355868
         171    -4.95817     -5.8739    0.035784
         172    -4.95164    -5.86854   0.0359755
         173    -4.94569    -5.86321   0.0361608
         174    -4.93972     -5.8579   0.0363404
         175    -4.93403    -5.85262   0.0365142
         176    -4.92815    -5.84737   0.0366826
         177     -4.9227    -5.84214   0.0368455
         178    -4.91782    -5.83695   0.0370026
         179    -4.91336    -5.83179   0.0371539
         180    -4.90915    -5.82666   0.0372993
         181    -4.90536    -5.82157    0.037439
         182    -4.90136    -5.81652   0.0375731
         183    -4.89762     -5.8115   0.0377018
         184    -4.89427    -5.80651   0.0378251
         185      -4.891    -5.80156   0.0379429
         186    -4.88798    -5.79665   0.0380555
         187    -4.88548    -5.79178   0.0381627
         188    -4.88291    -5.78694   0.0382647
         189    -4.88086    -5.78215   0.0383614
         190    -4.87857    -5.77739   0.0384531
         191    -4.87664    -5.77268   0.0385399
         192    -4.87462      -5.768    0.038622
         193    -4.87339    -5.76337    0.038699
         194    -4.87205    -5.75877   0.0387713
         195    -4.87136    -5.75422   0.0388386
         196    -4.87054    -5.74971   0.0389013
         197     -4.8699    -5.74525   0.0389593
         198    -4.86959    -5.74082   0.0390128
         199    -4.86943    -5.73644   0.0390617
         200    -4.86958    -5.73211   0.0391061
         201    -4.86929    -5.72782   0.0391464
         202    -4.86929    -5.72357   0.0391827
         203    -4.86958    -5.71936   0.0392149
         204     -4.8697     -5.7152   0.0392432
         205    -4.86995    -5.71107   0.0392678
         206    -4.87063    -5.70699   0.0392885
         207    -4.87112    -5.70295   0.0393057
         208    -4.87203    -5.69896   0.0393192
         209    -4.87334    -5.69501    0.039329
