           1      1.0853      1.0853           0
           2     1.10894     1.09712  0.00835909
           3     1.10618     1.10014  0.00609376
           4     1.09191     1.09808  0.00490486
           5     1.09848     1.09816  0.00392455
           6     1.11015     1.10016  0.00374446
           7     1.11715     1.10259  0.00391793
           8     1.13619     1.10679  0.00521472
           9     1.08929     1.10484  0.00498474
          10     1.14101     1.10846  0.00564807
          11     1.10241     1.10791  0.00516133
          12      1.0936     1.10672  0.00486697
          13     1.13172     1.10864  0.00485783
          14     1.11355     1.10899   0.0045235
          15     1.11142     1.10915  0.00422482
          16     1.12121     1.10991  0.00402739
          17     1.12186     1.11061  0.00385133
          18     1.11444     1.11082  0.00364324
          19     1.10771     1.11066  0.00345516
          20     1.12409     1.11133  0.00334701
          21     1.09197     1.11041  0.00331215
          22     1.10556     1.11019  0.00316892
          23     1.10677     1.11004  0.00303463
          24     1.13334     1.11101  0.00305953
          25     1.10412     1.11074  0.00294956
          26     1.10888     1.11066  0.00283697
          27     1.10994     1.11064  0.00273203
          28     1.08443      1.1097  0.00279021
          29     1.07092     1.10836  0.00299733
          30     1.11404     1.10855  0.00290339
          31     1.11985     1.10892   0.0028325
          32     1.12541     1.10943  0.00279049
          33     1.09797     1.10909  0.00272745
          34     1.11169     1.10916  0.00264831
          35     1.10077     1.10892  0.00258346
          36     1.13028     1.10952   0.0025789
          37     1.12859     1.11003  0.00256021
          38     1.12774      1.1105   0.0025349
          39     1.10263      1.1103  0.00247791
          40     1.10482     1.11016  0.00241974
          41     1.11114     1.11018  0.00236084
          42     1.11443     1.11028   0.0023068
          43     1.11244     1.11033  0.00225369
          44     1.11076     1.11034  0.00220249
          45     1.10444     1.11021  0.00215745
          46     1.08697     1.10971  0.00216888
          47     1.11572     1.10983  0.00212651
          48      1.1119     1.10988  0.00208264
          49     1.11944     1.11007  0.00204926
          50     1.10742     1.11002  0.00200896
