             40      -0.973182      -0.974128    0.000198175
             40      -0.914882      -0.913713    0.000218738
             40      -0.848909      -0.848362    0.000189495
             40       -0.78245      -0.782884    0.000113132
             40      -0.720543      -0.720718    0.000118385
             40      -0.663936      -0.664092    9.46284e-05
             40      -0.613331      -0.613241    9.88906e-05
             40      -0.568494      -0.568447    8.50004e-05
             40       -0.52891      -0.528598    0.000104498
             40      -0.493284      -0.493432    8.72642e-05
             40      -0.461879      -0.462123    7.55946e-05
             40      -0.976915      -0.974494    0.000343856
             40      -0.910484      -0.913838    0.000268733
             40      -0.846369      -0.848172    0.000160413
             40      -0.781233      -0.782801    0.000157999
             40      -0.719596      -0.720764    0.000160533
             40      -0.662681        -0.6641    0.000125086
             40      -0.612383       -0.61324    0.000115913
             40      -0.567042      -0.568214    0.000113655
             40      -0.528241      -0.528627    0.000100396
             40      -0.493329      -0.493259    0.000107302
             40      -0.462217      -0.462116    9.96975e-05
