             40       0.331248       0.329115     0.00170234
             40       0.437455        0.42916     0.00122255
             40       0.434849       0.439296    0.000806858
             40       0.426574       0.429068    0.000568904
             40       0.397285       0.397534    0.000455926
             40       0.357958       0.358299    0.000347032
             40       0.318924       0.318404    0.000308093
             40        0.28171       0.281599    0.000243728
             40       0.249699       0.249098    0.000167146
             40       0.221831       0.221138    0.000152252
             40       0.196902       0.196689    0.000134172
             40       0.309546       0.326099     0.00292817
             40       0.415978       0.432296     0.00154746
             40       0.436856       0.439179    0.000900461
             40       0.435174       0.430049    0.000640534
             40       0.399052       0.396981    0.000443897
             40       0.362464       0.358362    0.000300993
             40       0.319616       0.318092    0.000267317
             40       0.283695       0.281599    0.000257003
             40       0.250351       0.249149    0.000204924
             40       0.221295       0.220944      0.0001838
             40       0.197778       0.196694    0.000139142
