             40     -0.0226008     -0.0235411      0.0181352
             40      0.0742644     0.00667666      0.0051238
             40      0.0127032     0.00467591     0.00221853
             40      0.0087148     0.00010617     0.00125119
             40     -0.0023104     0.00047502    0.000711839
             40     -0.0003804     0.00019829    0.000549906
             40     -0.0047284     0.00096722    0.000538562
             40      0.0030512     0.00056031    0.000415689
             40      -1.28e-05      1.413e-05    0.000310861
             40       0.002232     0.00019516    0.000387294
             40     -0.0016616    -0.00070328    0.000287886
             40      0.0231764    -0.00703935      0.0237565
             40       0.016654     0.00094178     0.00594846
             40      0.0090756    -0.00539957      0.0025789
             40     -0.0010012    -0.00146733     0.00165438
             40      0.0051796    -0.00016286    0.000963576
             40     -0.0005376     -0.0003985    0.000798776
             40     -0.0016024     -0.0007865    0.000706366
             40      0.0017704    -0.00077346    0.000478249
             40     -0.0056584    -0.00035158    0.000418193
             40        0.00358     0.00034019    0.000414363
             40          4e-07     0.00038606    0.000248145
