           1     1.80294     1.80294           0
           2      1.8247     1.81382  0.00769194
           3     1.80476      1.8108  0.00569035
           4     1.77546     1.80196  0.00876139
           5     1.84492     1.81056   0.0104015
           6     1.82389     1.81278  0.00890217
           7      1.8376     1.81632   0.0083067
           8     1.83508     1.81867  0.00759214
           9     1.88398     1.82593  0.00960997
          10     1.85995     1.82933  0.00923157
          11      1.8812     1.83404   0.0095209
          12     1.89051     1.83875  0.00982168
          13     1.88442     1.84226  0.00967415
          14     1.83497     1.84174  0.00899714
          15     1.84054     1.84166  0.00839769
          16     1.87324     1.84363  0.00810144
          17     1.89048     1.84639  0.00807989
          18     1.88225     1.84838  0.00787282
          19     1.88951     1.85055  0.00775027
          20     1.87188     1.85161  0.00743583
          21     1.92885     1.85529  0.00793944
          22     1.95485     1.85982  0.00877405
          23     1.88375     1.86086  0.00845406
          24     1.89581     1.86231  0.00822628
          25     1.84168     1.86149  0.00793852
          26     1.86341     1.86156  0.00763354
          27     1.89907     1.86295  0.00747618
          28     1.97862     1.86708  0.00827218
          29     1.89822     1.86816  0.00805631
          30     1.88253     1.86864    0.007802
          31     1.89044     1.86934  0.00758196
          32      1.8749     1.86951  0.00734701
          33     1.86709     1.86944  0.00712474
          34      1.8616     1.86921  0.00691892
          35     1.83344     1.86819  0.00679628
          36     1.80122     1.86633  0.00685738
          37     1.81784     1.86502   0.0067961
          38     1.84516     1.86449   0.0066373
          39     1.83119     1.86364  0.00652182
          40     1.81673     1.86247  0.00646334
          41     1.79748     1.86088  0.00649713
          42     1.83305     1.86022  0.00637614
          43     1.91834     1.86157  0.00636951
          44     1.91656     1.86282  0.00634616
          45     1.90251      1.8637  0.00626613
          46     1.89153     1.86431  0.00615904
          47     1.96294     1.86641   0.0063755
          48     1.94684     1.86808  0.00645916
          49     1.88767     1.86848  0.00633969
          50     1.84411     1.86799  0.00623161
