           1     1.22729     1.22729           0
           2     1.20004     1.21367  0.00963495
           3     1.18407      1.2038   0.0103023
           4     1.23281     1.21105  0.00995712
           5     1.21529      1.2119  0.00800168
           6     1.19584     1.20922  0.00710164
           7     1.23279     1.21259  0.00683865
           8     1.21821     1.21329  0.00601985
           9     1.22625     1.21473  0.00552055
          10     1.21655     1.21491  0.00497148
          11     1.18739     1.21241  0.00511074
          12     1.17983      1.2097  0.00535784
          13     1.20457      1.2093  0.00496017
          14     1.18024     1.20723  0.00502153
          15     1.17167     1.20486  0.00521622
          16     1.17589     1.20305  0.00519485
          17     1.18105     1.20175  0.00504783
          18     1.18458      1.2008   0.0048567
          19     1.19354     1.20042  0.00461608
          20     1.14149     1.19747  0.00524187
          21     1.15382     1.19539  0.00538859
          22     1.19249     1.19526  0.00514526
          23     1.18066     1.19462  0.00496055
          24     1.14584     1.19259   0.0051536
          25     1.15152     1.19095  0.00520269
          26     1.15653     1.18963  0.00516826
          27     1.15924      1.1885   0.0050979
          28     1.18585     1.18841  0.00491671
          29     1.18852     1.18841  0.00474717
          30     1.22007     1.18946  0.00470479
          31     1.18563     1.18934  0.00455464
          32     1.19523     1.18952  0.00441603
          33     1.22163      1.1905  0.00438805
          34     1.23095     1.19169  0.00441734
          35     1.17847     1.19131  0.00430724
          36     1.20283     1.19163  0.00419947
          37     1.20107     1.19188  0.00409372
          38     1.16574      1.1912  0.00404341
          39     1.18341       1.191  0.00394466
          40     1.15955     1.19021  0.00392361
          41     1.22066     1.19095  0.00389756
          42     1.21296     1.19148  0.00383983
          43     1.15447     1.19062  0.00384579
          44     1.17239      1.1902  0.00378062
          45     1.17702     1.18991  0.00370793
          46     1.17305     1.18954   0.0036454
          47     1.16863      1.1891   0.0035949
          48     1.19185     1.18916  0.00352046
          49     1.20641     1.18951  0.00346618
          50     1.20491     1.18982  0.00341052
