           1   0.0518016   0.0518016           0
           2   0.0528396   0.0523206 0.000366963
           3   0.0519881   0.0522098 0.000260847
           4    0.051554   0.0520458 0.000241729
           5   0.0504915   0.0517349 0.000338678
           6   0.0529044   0.0519298 0.000333634
           7   0.0531889   0.0521097 0.000330925
           8   0.0482603   0.0516285 0.000535192
           9   0.0558196   0.0520942 0.000647355
          10   0.0532673   0.0522115 0.000593153
          11   0.0525589   0.0522431  0.00054007
          12   0.0525009   0.0522646 0.000495492
          13   0.0515133   0.0522068 0.000460734
          14    0.051794   0.0521773 0.000428767
          15   0.0508389   0.0520881 0.000409362
          16   0.0520977   0.0520887 0.000383777
          17   0.0534832   0.0521707 0.000369865
          18   0.0561102   0.0523896 0.000408977
          19   0.0521786   0.0523785 0.000387602
          20   0.0495601   0.0522376 0.000393005
          21    0.050821   0.0521701 0.000380036
          22   0.0565802   0.0523706 0.000412254
          23   0.0536042   0.0524242 0.000397803
          24   0.0524235   0.0524242 0.000381228
          25   0.0479624   0.0522457 0.000405608
          26   0.0533023   0.0522863 0.000392038
          27   0.0561674   0.0524301 0.000403009
          28   0.0551742   0.0525281 0.000400355
          29   0.0531485   0.0525495 0.000387121
          30   0.0490866    0.052434 0.000391047
          31   0.0559617   0.0525478 0.000394643
          32   0.0491894   0.0524429 0.000396019
          33   0.0507973    0.052393 0.000387145
          34   0.0534346   0.0524237 0.000376969
          35   0.0557769   0.0525195 0.000378177
          36   0.0468201   0.0523611 0.000399438
          37   0.0486106   0.0522598 0.000401298
          38   0.0524276   0.0522642 0.000390762
          39   0.0487571   0.0521743 0.000390953
          40   0.0524671   0.0521816 0.000381248
          41   0.0472051   0.0520602 0.000390793
          42   0.0488525   0.0519838  0.00038888
          43   0.0526161   0.0519985 0.000380114
          44   0.0529375   0.0520199 0.000372074
          45   0.0497224   0.0519688 0.000367292
          46   0.0550719   0.0520363 0.000365449
          47   0.0537705   0.0520732 0.000359532
          48   0.0516735   0.0520649 0.000352138
          49   0.0514261   0.0520518 0.000345193
          50   0.0508499   0.0520278 0.000339125
