           1     1.20196     1.20196           0
           2     1.21646     1.20921  0.00512796
           3     1.20317      1.2072  0.00379357
           4     1.18364     1.20131  0.00584093
           5     1.22995     1.20704  0.00693433
           6     1.21593     1.20852  0.00593478
           7     1.22507     1.21088   0.0055378
           8     1.22339     1.21245  0.00506143
           9     1.25599     1.21728  0.00640665
          10     1.23996     1.21955  0.00615438
          11     1.25413      1.2227  0.00634727
          12     1.26034     1.22583  0.00654779
          13     1.25628     1.22817  0.00644944
          14     1.22331     1.22783   0.0059981
          15     1.22702     1.22777  0.00559846
          16     1.24883     1.22909  0.00540096
          17     1.26032     1.23093  0.00538659
          18     1.25484     1.23225  0.00524855
          19     1.25967      1.2337  0.00516685
          20     1.24792     1.23441  0.00495722
          21      1.2859     1.23686  0.00529296
          22     1.30324     1.23988  0.00584937
          23     1.25584     1.24057  0.00563604
          24     1.26387     1.24154  0.00548418
          25     1.22779     1.24099  0.00529235
          26     1.24227     1.24104  0.00508903
          27     1.26605     1.24197  0.00498412
          28     1.31908     1.24472  0.00551478
          29     1.26548     1.24544  0.00537088
          30     1.25502     1.24576  0.00520133
          31     1.26029     1.24623  0.00505464
          32     1.24993     1.24634  0.00489801
          33     1.24473     1.24629  0.00474983
          34     1.24107     1.24614  0.00461261
          35     1.22229     1.24546  0.00453085
          36     1.20081     1.24422  0.00457159
          37     1.21189     1.24334  0.00453073
          38     1.23011       1.243  0.00442487
          39     1.22079     1.24243  0.00434788
          40     1.21115     1.24164  0.00430889
          41     1.19832     1.24059  0.00433142
          42     1.22203     1.24015  0.00425076
          43     1.27889     1.24105  0.00424634
          44     1.27771     1.24188  0.00423077
          45     1.26834     1.24247  0.00417742
          46     1.26102     1.24287  0.00410603
          47     1.30863     1.24427  0.00425033
          48      1.2979     1.24539   0.0043061
          49     1.25844     1.24565  0.00422646
          50     1.22941     1.24533   0.0041544
