           1     1.84094     1.84094           0
           2     1.80006      1.8205   0.0144524
           3     1.77611      1.8057   0.0154535
           4     1.84921     1.81658   0.0149357
           5     1.82293     1.81785   0.0120025
           6     1.79376     1.81383   0.0106525
           7     1.84918     1.81888    0.010258
           8     1.82732     1.81994  0.00902977
           9     1.83938      1.8221  0.00828083
          10     1.82482     1.82237  0.00745722
          11     1.78108     1.81862  0.00766611
          12     1.76974     1.81454  0.00803676
          13     1.80686     1.81395  0.00744026
          14     1.77036     1.81084   0.0075323
          15     1.75751     1.80728  0.00782433
          16     1.76384     1.80457  0.00779227
          17     1.77157     1.80263  0.00757175
          18     1.77687      1.8012  0.00728505
          19     1.79031     1.80062  0.00692412
          20     1.71223      1.7962  0.00786281
          21     1.73073     1.79309  0.00808288
          22     1.78874     1.79289   0.0077179
          23     1.77099     1.79194  0.00744082
          24     1.71875     1.78889   0.0077304
          25     1.72728     1.78642  0.00780404
          26      1.7348     1.78444  0.00775238
          27     1.73886     1.78275  0.00764685
          28     1.77877     1.78261  0.00737507
          29     1.78277     1.78261  0.00712076
          30     1.83011      1.7842  0.00705718
          31     1.77845     1.78401  0.00683196
          32     1.79285     1.78429  0.00662404
          33     1.83244     1.78575  0.00658207
          34     1.84642     1.78753    0.006626
          35      1.7677     1.78696  0.00646086
          36     1.80425     1.78744  0.00629921
          37     1.80161     1.78783  0.00614058
          38      1.7486      1.7868  0.00606512
          39     1.77512      1.7865  0.00591699
          40     1.73932     1.78532  0.00588542
          41     1.83099     1.78643  0.00584634
          42     1.81945     1.78722  0.00575974
          43      1.7317     1.78593  0.00576868
          44     1.75859      1.7853  0.00567093
          45     1.76554     1.78486   0.0055619
          46     1.75958     1.78432  0.00546809
          47     1.75294     1.78365  0.00539235
          48     1.78777     1.78373   0.0052807
          49     1.80961     1.78426  0.00519927
          50     1.80736     1.78472  0.00511578
